issu
1
3
2
1
4
1
1
1
1
7
1
2
1
1
24
1
1
2
1
3
1
2
1
1
1
2
1
4
5
2
3
2
6
2
1
2
2
3
4
19
1
3
1
10
3
2
35
3
2
1
2
8
1
5
1
1
1
1
4
5
8
2
3
1
1
1
2
5
2
4
3
1
21
3
4
2
5
7
12
13
3
2
1
1
16
4
1
1
3
1
1
9
1
1
2
6
1
1
3
1
2
8
2
1
1
1
3
1
5
7
1
11
21
7
2
3
4
19
20
1
2
2
2
2
1
2
3
1
5
10
2
1
2
4
17
5
1
2
1
14
2
3
2
1
1
1
8
3
1
2
1
1
9
6
6
3
1
1
2
2
2
2
2
25
15
1
20
2
1
9
1
1
1
1
4
2
2
2
2
3
1
2
1
1
2
1
1
17
4
3
2
2
2
5
2
1
3
5
1
21
22
3
1
2
1
1
1
1
6
1
1
1
3
6
4
1
1
23
1
1
2
1
1
1
2
6
1
1
8
2
1
1
2
10
3
3
14
2
1
5
1
5
1
1
2
20
1
1
7
20
1
8
1
2
1
18
2
1
3
20
3
2
2
3
2
5
9
2
2
2
2
1
2
2
3
2
3
2
3
3
3
10
2
4
2
7
6
1
2
2
1
3
1
3
1
5
23
2
1
4
2
2
10
1
18
1
1
3
2
1
1
2
1
1
1
10
1
1
1
3
1
1
14
1
1
3
1
17
1
1
1
2
2
1
5
2
19
54
2
1
4
1
1
19
1
1
5
6
2
2
1
19
1
4
2
1
20
3
2
14
1
2
1
1
14
5
3
2
1
1
1
2
1
2
1
40
1
1
1
1
1
1
2
4
9
11
11
4
2
13
2
2
3
21
41
3
1
2
20
2
1
6
1
1
8
2
3
1
1
35
1
10
21
2
1
3
6
1
1
2
1
1
1
1
10
12
11
2
3
10
5
2
1
2
2
1
3
3
7
3
1
9
12
2
1
2
2
22
3
2
3
1
8
2
8
1
8
1
4
2
6
10
3
1
2
1
2
8
2
5
2
14
11
2
2
10
1
2
3
1
1
3
2
1
1
1
1
30
2
5
1
1
2
3
2
4
2
1
1
1
1
6
79
4
4
19
1
5
2
2
2
1
2
6
1
1
17
6
1
3
1
1
2
2
1
1
8
1
1
1
2
2
2
1
1
15
2
1
1
2
1
11
5
2
1
15
1
1
2
3
1
2
9
2
2
1
1
25
7
5
5
4
4
5
1
10
1
3
1
3
1
1
2
1
4
1
3
1
10
3
1
1
19
2
19
1
3
16
5
2
2
4
1
5
3
2
2
1
1
1
1
4
2
1
1
5
1
64
6
7
1
3
1
6
46
4
2
1
1
5
1
1
2
35
1
1
2
1
7
3
1
2
8
1
1
2
19
1
6
3
3
1
1
9
7
3
2
2
1
1
1
1
1
12
2
1
4
1
2
17
7
2
4
1
21
2
6
3
1
5
1
3
3
3
1
3
1
7
3
2
6
1
1
1
1
10
2
1
1
3
4
3
1
1
1
1
3
1
1
4
1
1
1
10
2
2
2
8
3
5
1
3
2
2
2
2
2
4
1
5
18
9
1
2
2
2
37
1
7
10
6
2
1
1
4
1
1
1
3
4
1
2
1
2
1
1
2
1
1
1
1
2
3
5
2
2
1
1
2
1
1
24
4
4
2
2
1
1
3
23
2
1
1
2
4
1
2
2
2
1
1
1
2
17
2
3
2
1
17
1
1
4
8
1
3
1
21
1
2
1
3
1
2
1
1
26
1
1
1
2
4
2
1
1
2
1
1
2
1
1
1
1
5
5
4
2
4
1
1
1
5
1
18
1
3
1
3
2
1
1
4
2
3
2
2
8
19
1
2
1
1
10
1
2
2
1
1
3
1
1
2
2
2
1
13
1
2
3
12
2
130
3
2
1
1
1
1
3
8
3
2
1
1
1
1
4
3
43
1
14
1
2
1
6
2
1
1
16
1
1
1
12
6
2
1
1
4
3
1
1
1
2
3
1
1
17
4
1
15
1
6
1
6
7
2
1
2
2
7
1
5
1
1
1
2
2
5
2
19
1
1
1
15
1
3
1
30
3
2
10
2
6
2
2
1
2
1
1
2
22
2
2
18
2
1
1
2
2
10
17
1
1
3
2
1
1
2
1
1
8
1
3
1
10
1
3
2
1
1
1
2
1
4
11
9
2
2
1
2
2
1
1
1
1
1
1
2
4
1
7
2
8
4
1
2
8
1
1
10
10
2
1
2
3
20
6
1
1
2
4
6
1
1
2
1
1
1
1
1
2
2
2
2
34
3
2
2
1
1
2
2
2
2
1
1
1
1
1
4
2
1
8
1
41
18
4
1
1
3
3
1
4
1
2
2
3
2
1
2
6
20
1
8
5
1
4
2
3
2
1
2
1
1
3
1
1
2
1
4
1
14
1
1
7
1
6
3
1
2
2
5
3
3
1
3
1
1
2
2
1
1
1
1
1
6
2
2
5
1
2
1
1
1
3
11
2
2
1
1
2
1
19
1
20
3
1
4
1
1
1
1
1
2
20
4
1
12
6
2
4
25
6
6
5
14
3
2
5
1
1
8
1
3
1
1
3
2
2
1
1
1
5
2
1
3
1
23
3
1
9
35
8
3
5
2
4
1
1
1
3
2
19
4
2
54
4
4
2
4
17
1
1
2
2
16
24
21
1
25
3
1
2
1
1
1
4
6
1
1
1
5
5
5
1
2
6
1
9
1
5
14
1
5
4
2
1
1
10
2
2
1
20
2
2
4
47
5
2
5
7
30
7
1
5
1
2
3
2
1
1
2
2
36
6
19
1
2
3
4
6
2
4
1
2
2
1
4
1
2
21
1
2
1
6
6
1
2
1
2
1
2
15
1
1
1
10
2
5
1
4
3
2
2
8
2
1
7
24
29
1
1
4
3
2
1
1
2
6
2
5
2
2
2
27
2
2
17
1
20
7
22
1
1
1
26
2
5
1
1
1
1
1
1
5
1
3
1
1
1
2
3
1
1
1
11
21
1
20
2
4
5
1
9
1
1
14
13
8
2
118
1
1
2
1
2
2
2
1
1
1
1
17
1
2
5
21
1
1
1
2
2
1
22
19
1
1
1
1
1
1
24
13
18
1
2
1
1
24
2
1
1
1
2
1
1
1
20
1
2
21
1
7
10
1
4
1
3
7
1
3
1
1
3
2
3
1
18
3
5
6
2
5
2
2
2
1
3
1
2
2
19
2
2
1
1
1
2
10
1
1
1
1
1
1
1
3
1
4
1
2
6
1
1
1
6
1
3
1
10
1
3
8
19
2
1
1
3
1
6
2
1
1
1
1
2
1
3
1
1
1
2
7
2
18
2
1
1
2
1
6
4
1
6
2
9
2
1
3
1
4
1
2
11
1
3
4
23
2
5
1
1
1
1
6
1
3
22
2
5
1
1
1
1
7
1
1
2
5
2
1
2
6
7
1
1
1
1
1
1
5
7
2
1
2
2
4
2
1
1
1
5
10
7
3
1
6
1
9
1
17
4
12
1
1
1
1
7
1
4
17
4
1
1
1
1
10
4
1
77
1
1
1
7
3
6
1
4
1
2
1
2
2
20
2
2
2
2
16
1
17
2
1
1
2
2
2
1
2
2
1
6
1
2
4
4
6
1
1
1
6
7
8
1
4
5
1
1
2
1
2
1
5
2
9
1
3
6
6
7
11
5
2
3
1
2
17
5
4
1
2
3
1
1
2
1
2
4
9
3
3
2
6
4
5
1
1
1
2
1
1
6
2
2
2
2
2
2
1
2
6
1
18
4
1
2
2
1
1
4
5
1
31
5
2
20
8
1
6
3
1
1
1
1
20
32
2
2
19
19
19
2
2
18
18
18
18
18
18
18
1
19
18
18
1
1
1
3
6
3
2
6
2
2
4
4
3
18
18
1
18
3
2
2
1
3
2
44
18
3
20
1
2
7
1
2
5
2
1
1
1
2
7
6
1
10
6
3
2
2
1
1
2
1
1
2
1
1
2
3
1
1
2
11
18
1
4
2
2
1
2
3
1
8
1
2
1
2
3
1
1
1
1
9
2
1
2
2
4
1
1
1
1
1
1
1
1
1
10
2
2
2
1
3
2
7
15
4
3
1
7
1
1
20
1
2
2
3
1
1
2
2
2
2
1
1
1
2
1
2
2
1
1
1
3
1
2
3
9
2
1
1
1
1
2
2
1
1
1
1
1
11
1
6
16
41
47
2
1
4
2
1
2
1
16
4
3
1
2
4
17
1
3
5
1
2
4
20
2
1
7
1
2
1
1
2
2
3
3
38
1
2
3
1
2
1
1
3
1
4
2
2
1
2
2
2
4
6
1
1
1
2
1
5
1
1
1
2
4
1
2
2
4
4
2
3
1
2
4
4
12
12
1
11
2
2
1
17
1
1
2
1
6
32
4
1
16
1
1
2
1
2
1
1
12
2
1
1
1
3
2
26
10
18
2
2
5
5
1
1
3
1
1
1
7
5
3
1
4
1
1
1
1
7
10
4
1
2
2
1
1
2
2
2
1
1
2
2
1
4
2
2
4
3
4
5
5
1
6
2
1
2
2
1
1
2
7
5
2
1
6
4
1
1
3
3
1
2
4
1
10
1
6
1
2
1
1
1
2
1
16
1
1
2
1
1
1
2
1
1
1
2
7
2
2
2
1
4
1
1
6
3
1
5
1
6
1
2
1
1
12
2
3
1
4
2
1
1
1
1
1
2
3
2
1
2
1
1
1
1
6
1
1
1
3
4
1
1
1
6
3
20
3
4
1
3
3
11
2
7
1
3
2
1
1
4
3
3
16
4
3
1
1
1
1
4
7
1
18
24
2
3
1
23
1
1
3
1
6
1
5
1
1
1
13
1
5
52
5
2
2
1
2
3
12
4
10
1
2
1
4
2
4
8
1
1
5
1
19
1
10
4
3
5
3
2
1
1
1
1
2
2
5
3
2
1
3
1
3
26
2
2
2
5
1
1
5
1
1
1
37
5
1
1
1
1
1
1
19
6
1
1
1
1
3
1
8
3
1
1
1
1
1
2
1
1
4
1
3
2
4
1
1
2
8
1
1
47
2
1
1
1
1
2
2
2
1
1
1
2
1
1
1
1
1
1
1
14
1
31
2
2
2
2
1
1
1
1
1
14
1
1
4
2
1
1
1
1
39
2
3
10
1
7
1
2
1
5
1
2
2
1
6
4
3
2
1
1
5
1
1
1
2
2
1
1
1
1
2
1
1
10
1
2
1
3
1
21
2
6
15
1
1
3
2
1
1
1
1
1
2
8
1
2
1
7
1
2
4
10
1
5
8
2
1
1
1
7
3
4
1
2
21
2
1
6
2
6
1
6
1
1
4
19
4
6
2
17
2
22
1
1
2
1
1
1
1
1
3
2
1
1
19
2
1
15
27
15
6
1
1
1
1
1
2
1
4
2
1
1
3
3
3
4
3
3
4
5
5
9
2
4
2
4
2
1
3
1
1
10
1
3
1
44
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
16
2
1
7
4
2
1
3
1
1
1
7
2
1
2
1
1
2
1
2
4
6
1
2
2
4
12
4
4
4
1
6
4
2
3
2
3
11
3
1
1
1
1
4
10
1
2
1
10
2
1
2
2
1
1
2
2
1
1
6
2
8
2
1
1
1
2
1
1
1
8
1
9
2
7
1
1
3
4
2
5
4
7
2
1
3
4
14
2
2
2
2
1
65
3
10
2
7
5
2
1
3
2
1
1
1
1
1
5
6
1
20
13
1
13
1
2
1
18
1
1
7
2
4
8
3
1
1
22
2
35
2
1
1
1
2
1
2
1
1
1
2
5
15
9
2
11
3
1
1
1
10
2
2
1
1
2
1
2
51
1
6
2
1
5
2
19
1
9
5
1
1
4
2
1
1
1
4
1
1
5
2
2
6
1
4
6
1
1
2
1
1
1
1
1
1
6
4
1
1
1
1
1
1
4
3
2
1
2
15
1
1
6
1
1
8
2
6
8
1
1
1
2
2
2
2
1
1
1
2
2
1
1
3
19
2
10
2
2
1
1
2
4
1
1
1
1
2
6
2
7
4
14
1
9
1
1
10
2
1
1
1
1
2
1
3
1
3
1
2
1
2
2
2
1
2
1
1
1
4
10
2
1
1
3
1
1
1
2
1
3
1
1
2
6
6
2
23
3
1
1
17
7
1
1
1
1
3
2
15
1
3
1
1
50
28
5
1
5
1
3
1
1
3
1
4
2
29
6
11
6
1
2
3
10
1
7
5
1
4
1
3
1
2
6
1
1
25
10
4
1
1
1
1
1
1
3
1
14
1
1
6
1
1
2
12
4
6
1
1
3
13
6
18
4
1
5
5
14
1
5
1
1
8
1
1
1
1
3
1
1
3
3
1
1
1
1
3
19
9
9
4
1
10
2
3
5
5
1
6
1
1
11
1
1
9
13
2
6
3
1
8
1
4
2
5
6
1
1
1
1
1
4
1
1
1
1
2
1
1
1
4
1
1
11
4
5
1
2
1
20
1
5
68
1
1
2
1
1
1
49
2
3
1
1
5
1
5
1
1
7
1
16
2
2
3
1
18
1
5
1
2
1
12
1
3
1
2
1
2
1
1
1
1
2
1
7
2
1
6
2
1
1
1
3
7
1
1
2
1
2
9
1
12
2
1
59
1
5
1
4
2
2
4
2
3
3
1
3
4
10
1
1
4
13
7
1
1
4
1
4
4
4
4
4
2
1
4
1
5
5
3
2
2
3
11
1
1
1
1
4
5
5
2
5
6
5
1
5
1
1
11
1
1
1
1
5
8
2
12
1
4
1
2
1
34
3
1
6
2
4
5
4
3
1
4
47
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
7
42
3
3
12
4
5
1
2
1
1
1
1
1
5
1
1
1
1
2
17
1
1
1
2
4
12
1
1
1
4
5
7
2
1
1
1
1
1
1
11
2
4
1
1
100
1
1
3
2
13
1
1
6
3
1
4
1
1
1
1
1
1
8
2
13
7
1
1
1
1
1
10
1
1
4
1
1
1
2
13
2
1
6
5
11
1
1
1
1
1
1
1
4
1
10
1
7
1
2
17
4
5
4
3
1
8
1
1
1
1
1
2
1
1
1
1
1
1
8
1
1
1
1
2
2
7
9
1
1
1
1
2
17
7
1
2
1
2
4
1
3
1
2
4
1
9
2
1
2
1
2
1
1
5
1
3
5
1
1
1
7
1
1
1
1
2
1
1
2
1
2
2
1
9
4
11
3
3
1
5
71
1
1
1
2
1
1
1
8
1
17
1
1
2
1
1
1
1
1
1
2
23
5
3
1
2
1
4
6
1
6
4
8
1
1
2
2
8
1
2
1
1
1
4
1
3
1
2
1
1
4
4
1
1
1
1
3
1
1
8
1
1
2
8
1
1
1
1
1
1
1
1
5
1
1
3
2
1
1
16
3
2
1
1
1
1
1
3
1
4
3
2
8
1
1
1
1
4
1
1
1
1
1
2
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
